"","cover_truth","pop_truth","elev_truth"
"1",57.003663003663,4.10689476438811,219.475523410729
"2",66.74,3.62492075142142,641.029045933843
"3",3.57198014340872,2.66057978050276,265.541478853246
"4",63.4183673469388,0.161745324896973,2064.39745930465
"5",81.9323529411765,0.138773217159454,592.108429354562
"6",74.4454545454546,0.0791893106138837,325.253742527038
"7",53.7020408163265,2.21036751728469,103.665672351067
"8",0,0.105250962280441,953.163388451888
"9",0.0470521541950113,0.850680011380373,518.340075691671
"10",77.1455555555556,1.70393202101168,225.375234602802
"11",37.7042105263158,7.16153521703017,104.934519482267
"12",7.46157894736842,1.63900932531864,221.479391813001
"13",0,1.22094649108518,1563.88149987499
"14",0.266439909297052,1.26874636738211,1461.60950493753
"15",18.6584615384615,2.26415880678433,183.850807601936
"16",13.2304629168741,2.21835616131674,389.626204167744
"17",0.0266666666666667,1.04449905596872,1223.5954511095
"18",4.74727272727273,0.189451703785383,463.200386734842
"19",1.16842105263158,1.88016760253062,302.226535675735
"20",91.3457142857143,1.86745801145743,264.777299724351
"21",0.0023323615160349,0.0171958916710322,1021.21984044357
"22",0,0.00674730287743243,1850.95375530334
"23",44.0180952380952,1.99405509690054,111.862684433913
"24",0,0.178271129363228,886.568174657738
"25",4.27906976744186,1.32030494867429,139.516699930313
"26",18.4861329147043,4.03964647827816,237.884468064627
"27",12.0195,3.17833031793706,372.02245030313
"28",0,0.10990404679153,617.423876123125
"29",46.8380952380952,0.313014509171543,26.3385408998795
"30",19.0015698587127,2.622558311474,223.037233511124
"31",0,1.17729552693823,1488.27208335152
"32",0.0861111111111111,0.550887406417151,925.681273564782
"33",0.0357894736842105,0.565043327912201,367.43861758949
"34",0,0.498276380882995,1283.60173543887
"35",0.147690655209452,0.996608602750713,231.822628911982
"36",62.1890184645287,2.62621720477415,262.602536129297
"37",79.8466666666667,1.95804152557997,88.8776651816182
"38",28.0045,4.47348601546678,122.695049165115
"39",90.9068292682927,1.53387271005427,595.471076087292
"40",26.122380952381,0.108811366224979,2260.10612530841
"41",21.2108843537415,4.76565885766433,229.593050677263
"42",8.34156820622986,1.99092360129879,305.884833237014
"43",59.6014405762305,0.848660781254105,940.42346197555
"44",56.8493683187561,1.24669619591613,45.1557579726379
"45",29.349,2.45903026060765,232.659745004504
"46",84.2415789473684,0.74561619145513,789.021304625404
"47",0,1.10022875088909,1395.42163600625
"48",29.3219512195122,2.00240674184406,305.073622488779
"49",0,0.206260420422225,1319.97120427891
"50",0,2.90691517986004,1945.24836680048
"51",59.5005405405405,2.92160672429455,231.410083319525
"52",52.328,1.90473621659173,386.998149994101
"53",3.47828571428571,2.38172794899489,289.327482756478
"54",13.2454054054054,2.16070536202984,283.826387547319
"55",52.565306122449,1.89971589961488,21.3092818407523
"56",84.0457804743519,3.55409008258608,153.433403506135
"57",0.0551351351351351,1.14960008345256,242.547535713372
"58",7.58108108108108,0.950435154108054,204.725930107774
"59",93.0553935860058,0.911633428586071,126.467852043039
"60",95.2278787878788,0.916537941381895,388.675533476502
"61",64.1238095238095,1.22811740851402,86.58801385341
"62",0,0.0442577917033246,694.815375673611
"63",82.3404678944749,0.380403245372659,301.587263599866
"64",7.02,0.767150094008778,293.619343404519
"65",0.0111111111111111,1.15611393544469,799.324826110442
"66",0.0490909090909091,0.522832166953059,1003.08979600776
"67",76.1137755102041,2.81182845482509,760.941526415371
"68",89.3201166180758,1.33104950001094,251.375784069628
"69",0.0567567567567568,0.0936549863869537,1980.03793951536
"70",4.6047619047619,5.59989938720975,-8.43093017623609
"71",49.6836734693878,5.91256064082716,52.6916937069431
"72",42.9631578947368,2.9589805710411,355.18684180441
"73",88.1328571428571,0.759701503293072,79.7234257226656
"74",43.1712294673967,3.14889347649647,151.712688018105
"75",30.385138670853,3.28022858226486,281.011555002619
"76",73.9635962493105,0.203599119938271,345.312638838413
"77",43.719119226638,2.5895475500479,342.817276787929
"78",87.7551020408163,0.766797322570835,536.504534225937
"79",0,0.00876023252986172,1492.65196236953
"80",8.70681818181818,0.0256018844390778,4.08415732632387
