"","cover_pred","pop_pred","elev_truth"
"1",48.3457685931839,2.85014988783541,219.475523410729
"2",64.4817756410112,2.12907157875816,641.029045933843
"3",3.10917603925918,1.90892422264915,265.541478853246
"4",75.7833971623659,2.29673369221064,2064.39745930465
"5",84.7648318198776,0.801194147925798,592.108429354562
"6",84.0326654998344,0.619615143227065,325.253742527038
"7",35.8835454843938,1.29567208612593,103.665672351067
"8",0,0,953.163388451888
"9",0,1.00092118050816,518.340075691671
"10",70.3652241899513,2.01724198155694,225.375234602802
"11",29.7368003506353,7.75944847420919,104.934519482267
"12",8.10085716102003,1.36280515451563,221.479391813001
"13",0,0.909214858023006,1563.88149987499
"14",3.57905441287221,0.553218717369418,1461.60950493753
"15",24.6075758090192,2.02454265538336,183.850807601936
"16",15.6630737785008,2.94282270517715,389.626204167744
"17",7.14402697907826,0.469338329618381,1223.5954511095
"18",0,0.322243204957886,463.200386734842
"19",5.82560133953302,2.30166418433396,302.226535675735
"20",88.7756200338663,1.55613669919944,264.777299724351
"21",0,0.463170855225144,1021.21984044357
"22",6.99245197370328,0.304085839351501,1850.95375530334
"23",35.0059572992523,3.14540684513918,111.862684433913
"24",0,0,886.568174657738
"25",10.8736513706681,1.27136076699873,139.516699930313
"26",15.386370335943,4.39271540833937,237.884468064627
"27",27.830295062864,3.04626177293471,372.02245030313
"28",0,1.06405884785681,617.423876123125
"29",48.4487754166203,1.85856416423769,26.3385408998795
"30",25.8540823783951,2.68669839018276,223.037233511124
"31",15.3282621333965,0.397993348729187,1488.27208335152
"32",0,0.762505591725585,925.681273564782
"33",1.02767576919541,0.868436120013484,367.43861758949
"34",0,2.01444098209322,1283.60173543887
"35",0,1.69309409332203,231.822628911982
"36",67.1953011445166,2.90432370456375,262.602536129297
"37",74.2561283692703,2.16585001723661,88.8776651816182
"38",20.5251196585177,4.61387652135568,122.695049165115
"39",71.9072955517058,2.33204731186203,595.471076087292
"40",17.0660518455225,0.16699987723814,2260.10612530841
"41",25.0349046101437,4.10497932462522,229.593050677263
"42",4.75536185868805,2.96828816208892,305.884833237014
"43",69.0852882325485,0.842292571751159,940.42346197555
"44",64.1304631670864,2.43824847595002,45.1557579726379
"45",33.2583182685439,3.14269797316166,232.659745004504
"46",76.2984406858177,2.43171294890999,789.021304625404
"47",0,0.964530640141447,1395.42163600625
"48",47.0727627558153,2.59760333589702,305.073622488779
"49",7.36687374972553,0.802473954085144,1319.97120427891
"50",0,1.1459509847457,1945.24836680048
"51",61.088315447334,2.22322869116351,231.410083319525
"52",34.3969946587058,1.25634932538128,386.998149994101
"53",1.38052861087272,1.38194305809964,289.327482756478
"54",16.6993283137926,2.21000189845381,283.826387547319
"55",37.7506649538118,1.78567597313031,21.3092818407523
"56",72.9720573516488,3.23155208005733,153.433403506135
"57",1.1090355464039,1.17025381066833,242.547535713372
"58",0,1.70788019837528,204.725930107774
"59",83.8706139561618,1.21000598629871,126.467852043039
"60",100,1.53435601088279,388.675533476502
"61",49.0187579457634,1.07223166319497,86.58801385341
"62",0,0.216019416501695,694.815375673611
"63",84.5662994908712,1.39516361269125,301.587263599866
"64",5.6936450647263,2.17216922385444,293.619343404519
"65",0.419439929843065,0.230517689702765,799.324826110442
"66",0.912120301763934,0.778136646608118,1003.08979600776
"67",69.0895098745204,2.82664973909846,760.941526415371
"68",78.0563743831672,1.5501760538331,251.375784069628
"69",0,0.0669852356268166,1980.03793951536
"70",5.81370641215108,3.33917517565988,-8.43093017623609
"71",42.7810791092197,5.8331409518932,52.6916937069431
"72",39.7958661441726,2.12839413060107,355.18684180441
"73",54.9406704978537,1.10314747175039,79.7234257226656
"74",59.5941089465778,2.69785508933501,151.712688018105
"75",28.2148723572718,2.83149056889411,281.011555002619
"76",72.0408313137204,1.54443026340391,345.312638838413
"77",40.2641410219503,2.18905239069773,342.817276787929
"78",87.2487520886625,1.96718648671981,536.504534225937
"79",0.0297176678377582,0.76831602651373,1492.65196236953
"80",0.0942939649794425,0.655733759103896,4.08415732632387
"81",11.7895078656147,1.99766070375495,31.0203061798196
"82",91.9657576542413,2.70381570468589,611.233746311802
"83",86.8859689845003,2.70369044399285,72.9931936708002
"84",55.9206377442424,2.98672834264471,234.13758300768
"85",22.108787610563,1.85892854188091,102.074360487566
"86",1.70946810358782,1.36000700804203,620.309419146569
"87",0.737498408539977,4.04757384342383,171.065204329243
"88",0,2.28279162617969,195.817584240002
"89",2.11764688021503,1.45503205161003,354.596311369294
"90",11.1023531640221,0.466773070745603,876.476185519412
"91",18.2160089678873,2.82196697876509,212.938642670757
"92",12.1367578978115,2.2783383033385,247.939563066216
"93",88.8197301421085,1.43638231671798,1167.08274996611
"94",1.54837317812053,1.39753844150232,93.6922746190577
"95",80.1408739665367,1.42174340193526,41.9485871027842
"96",28.4827714713283,0.80797335427178,1881.34529329717
"97",80.9737906851096,1.79028516418313,41.3519396731241
"98",0,0.574882815854153,1495.69953659464
"99",2.96877664050771,1.32213152159943,526.560661031719
"100",0,1.73177159913121,451.36683713881
"101",58.9810529155984,2.17643626265181,860.136026727575
"102",9.74520023339574,0.408216591032215,853.419709176593
"103",19.3409217657463,2.59830036209871,136.952656274744
"104",85.7819430672262,2.79293443267048,196.495306748831
"105",0,0.786686176146986,1298.71249917723
"106",21.6558183334228,3.41049849245428,173.95125789064
"107",99.9648265569085,0.954367548228859,508.452782456636
"108",4.13073115640509,1.18446056701356,740.408449206786
"109",0,0,1274.1103902559
"110",81.446581391353,2.30661981153867,308.339448542037
"111",3.69830017153436,0.571556236964625,1720.19286398203
"112",44.0124848854393,3.26390192491954,53.8591759532102
"113",0,1.01418894762674,199.723935028952
"114",14.4107398524175,1.5503305120385,2464.11741922664
"115",0,0,944.663356360384
"116",1.22075380191836,1.78969843080449,1236.71318255543
"117",80.4476804842634,1.63672182496111,1321.19580022031
"118",0,0.387517400416982,1269.49997894687
"119",1.87714334233169,0.428598060039349,383.184849611895
"120",4.16935970662507,7.87964819215813,41.4264889590703
"121",81.3324522132639,1.39210605557514,584.536555082878
"122",30.9350380473406,0.630540324411413,2784.71000656246
"123",53.4110909816591,0.637472274488005,1903.54328481019
"124",13.5261585151165,1.94808719669476,255.116081823954
"125",30.4413234297747,0.48361151529275,363.121471452353
"126",0,0.670898839330675,288.375208106151
"127",3.66568706520411,0.213970658574453,643.472382052208
"128",3.51872827640727,0.981882277371596,2191.14213902419
"129",0,0.337430720798693,884.687822709005
"130",64.4065224555052,0.758072293290297,2597.57107807568
"131",55.5610466356948,0.647876978791658,681.498568155575
"132",27.8836894650995,2.68295948949867,735.542288971546
"133",52.3537579529243,1.15077883154902,3346.03651273055
"134",81.3829961130887,2.29179741314675,398.376349243138
"135",0,0.918605780612324,781.08268315217
"136",4.73343995884352,0.905700268674536,386.696243286131
"137",4.55885902270529,0,2244.05300189577
"138",75.1514273232697,2.98500583937499,62.8033131655794
"139",85.5262952556623,0.548600356175484,345.484853616653
"140",14.1297433566479,2.32968067006937,213.518475465424
"141",8.5275886731979,0.616565978167728,191.699950309894
"142",0,4.74851405552812,251.671104473984
"143",12.8136820719919,0,1919.02628699064
"144",28.9396554367468,0.502437621228182,2531.14548713206
